product_name,product_slug,page_url,image_url,image_file,is_primary
Салфетка Амори бархатная красная,salfetka_amori_barkhatnaia_krasnaia,https://kudos.pifakit.ru/article/592,https://kudos.pifakit.ru/uploads/article_photo/image/592/6b455457-b0a2-4cd2-8865-666fcc6daa7d.jpg,salfetka_amori_barkhatnaia_krasnaia\01_main.jpg,True
Салфетка Амори бархатная красная,salfetka_amori_barkhatnaia_krasnaia,https://kudos.pifakit.ru/article/592,https://kudos.pifakit.ru/uploads/article_photo/image/592/1fe0e587-d465-4c6a-a364-ef39b5fb9837.jpg,salfetka_amori_barkhatnaia_krasnaia\02.jpg,False
Салфетка Амори бархатная лавандовая,salfetka_amori_barkhatnaia_lavandovaia,https://kudos.pifakit.ru/article/677,https://kudos.pifakit.ru/uploads/article_photo/image/677/0b79f32a-5f57-40aa-8699-635acde2fa13.jpg,salfetka_amori_barkhatnaia_lavandovaia\01_main.jpg,True
Салфетка Амори бархатная охра,salfetka_amori_barkhatnaia_okhra,https://kudos.pifakit.ru/article/591,https://kudos.pifakit.ru/uploads/article_photo/image/591/dade7bee-4d4a-4475-8112-363d97723939.jpg,salfetka_amori_barkhatnaia_okhra\01_main.jpg,True
Салфетка Амори бархатная охра,salfetka_amori_barkhatnaia_okhra,https://kudos.pifakit.ru/article/591,https://kudos.pifakit.ru/uploads/article_photo/image/591/c5925edb-5bd0-42a2-8c60-f0c8a0bda807.jpg,salfetka_amori_barkhatnaia_okhra\02.jpg,False
Салфетка Амори бархатная шоколадная,salfetka_amori_barkhatnaia_shokoladnaia,https://kudos.pifakit.ru/article/593,https://kudos.pifakit.ru/uploads/article_photo/image/593/28cd2b44-d200-4eeb-a5b2-a0ec93915d53.jpg,salfetka_amori_barkhatnaia_shokoladnaia\01_main.jpg,True
Салфетка Амори бархатная травяная,salfetka_amori_barkhatnaia_travianaia,https://kudos.pifakit.ru/article/619,https://kudos.pifakit.ru/uploads/article_photo/image/619/477ea516-16f0-4e3c-81f9-2b911ab4df57.jpg,salfetka_amori_barkhatnaia_travianaia\01_main.jpg,True
Салфетка Амори бархатная бледный мох,salfetka_amori_barkhatnaia_blednyi_mokh,https://kudos.pifakit.ru/article/309,https://kudos.pifakit.ru/uploads/article_photo/image/309/1e2d1f65-fbc5-4d2e-b9b9-ea067c28b489.jpg,salfetka_amori_barkhatnaia_blednyi_mokh\01_main.jpg,True
Салфетка Амори бархатная зелёная,salfetka_amori_barkhatnaia_zelenaia,https://kudos.pifakit.ru/article/589,https://kudos.pifakit.ru/uploads/article_photo/image/589/fd5920ab-2ecc-412a-b28b-3c5abc5e21fe.jpg,salfetka_amori_barkhatnaia_zelenaia\01_main.jpg,True
Салфетка Амори бархатная синяя,salfetka_amori_barkhatnaia_siniaia,https://kudos.pifakit.ru/article/588,https://kudos.pifakit.ru/uploads/article_photo/image/588/0c8664db-3300-43e7-a74e-315aa0e6838a.jpg,salfetka_amori_barkhatnaia_siniaia\01_main.jpg,True
Салфетка Амори бархатная синяя,salfetka_amori_barkhatnaia_siniaia,https://kudos.pifakit.ru/article/588,https://kudos.pifakit.ru/uploads/article_photo/image/588/223d2617-e7ee-4bcd-bc7a-5b32d8b4910b.jpg,salfetka_amori_barkhatnaia_siniaia\02.jpg,False
Салфетка Амори бархатная серо-голубая,salfetka_amori_barkhatnaia_sero_golubaia,https://kudos.pifakit.ru/article/613,https://kudos.pifakit.ru/uploads/article_photo/image/613/9466da2c-cd4b-4427-b035-d94fc4c7b2f3.jpg,salfetka_amori_barkhatnaia_sero_golubaia\01_main.jpg,True
Салфетка Амори бархатная серо-голубая,salfetka_amori_barkhatnaia_sero_golubaia,https://kudos.pifakit.ru/article/613,https://kudos.pifakit.ru/uploads/article_photo/image/613/5165ce8c-1c98-4cc2-b238-8bc9e13d9c2c.jpg,salfetka_amori_barkhatnaia_sero_golubaia\02.jpg,False
Салфетка Амори бархатная нежно-голубая,salfetka_amori_barkhatnaia_nezhno_golubaia,https://kudos.pifakit.ru/article/620,https://kudos.pifakit.ru/uploads/article_photo/image/620/2c33c6f0-d695-4492-b488-3ae35cefd3f3.jpg,salfetka_amori_barkhatnaia_nezhno_golubaia\01_main.jpg,True
Салфетка Амори бархатная чёрная,salfetka_amori_barkhatnaia_chernaia,https://kudos.pifakit.ru/article/594,https://kudos.pifakit.ru/uploads/article_photo/image/594/1c876a4a-2dc3-4050-86ba-bf3714868134.jpg,salfetka_amori_barkhatnaia_chernaia\01_main.jpg,True
Салфетка Эльзас белая,salfetka_elzas_belaia,https://kudos.pifakit.ru/article/256,https://kudos.pifakit.ru/uploads/article_photo/image/256/8fa9498b-b2b5-45ac-94e9-8fac5b0960e2.jpg,salfetka_elzas_belaia\01_main.jpg,True
Салфетка Эльзас ванильная,salfetka_elzas_vanilnaia,https://kudos.pifakit.ru/article/259,https://kudos.pifakit.ru/uploads/article_photo/image/259/7eaa6601-f135-4303-a6a6-2ea8523c61a7.jpg,salfetka_elzas_vanilnaia\01_main.jpg,True
Салфетка Эльзас бежевая,salfetka_elzas_bezhevaia,https://kudos.pifakit.ru/article/260,https://kudos.pifakit.ru/uploads/article_photo/image/260/756862bd-fabe-483e-a702-b344ef954133.jpg,salfetka_elzas_bezhevaia\01_main.jpg,True
Салфетка Эльзас бежевая,salfetka_elzas_bezhevaia,https://kudos.pifakit.ru/article/260,https://kudos.pifakit.ru/uploads/article_photo/image/260/e1608e73-9fb9-4bb5-b8f0-45fc4d03a727.jpg,salfetka_elzas_bezhevaia\02.jpg,False
Салфетка Эльзас песочная,salfetka_elzas_pesochnaia,https://kudos.pifakit.ru/article/286,https://kudos.pifakit.ru/uploads/article_photo/image/286/35f24385-77e3-4291-a030-8fc15b5fceac.jpg,salfetka_elzas_pesochnaia\01_main.jpg,True
Салфетка Эльзас песочная,salfetka_elzas_pesochnaia,https://kudos.pifakit.ru/article/286,https://kudos.pifakit.ru/uploads/article_photo/image/286/59e8c791-5ba1-4fcf-b099-d1a3e9ea6425.jpg,salfetka_elzas_pesochnaia\02.jpg,False
Салфетка Эльзас золотая,salfetka_elzas_zolotaia,https://kudos.pifakit.ru/article/288,https://kudos.pifakit.ru/uploads/article_photo/image/288/f5deb2e3-26f9-4b77-9190-4dfd77b84ae1.jpg,salfetka_elzas_zolotaia\01_main.jpg,True
Салфетка Эльзас светло-серая,salfetka_elzas_svetlo_seraia,https://kudos.pifakit.ru/article/258,https://kudos.pifakit.ru/uploads/article_photo/image/258/d99fd372-21d6-4ace-ab6f-8105eb2c0ba0.jpg,salfetka_elzas_svetlo_seraia\01_main.jpg,True
Салфетка Эльзас светло-серая,salfetka_elzas_svetlo_seraia,https://kudos.pifakit.ru/article/258,https://kudos.pifakit.ru/uploads/article_photo/image/258/3b4f6efb-df75-4525-9c08-11e67b77835c.jpg,salfetka_elzas_svetlo_seraia\02.jpg,False
Салфетка Эльзас серая,salfetka_elzas_seraia,https://kudos.pifakit.ru/article/257,https://kudos.pifakit.ru/uploads/article_photo/image/257/a82b69b9-40ff-4efb-a3f3-298bfda24a77.jpg,salfetka_elzas_seraia\01_main.jpg,True
Салфетка Эльзас серая,salfetka_elzas_seraia,https://kudos.pifakit.ru/article/257,https://kudos.pifakit.ru/uploads/article_photo/image/257/2c9f3470-6d72-48e8-afc2-a21ee089b4e6.jpg,salfetka_elzas_seraia\02.jpg,False
Салфетка Эльзас персиковая,salfetka_elzas_persikovaia,https://kudos.pifakit.ru/article/261,https://kudos.pifakit.ru/uploads/article_photo/image/261/aa9f7c23-fbc2-4799-bda5-9d31b9f65822.jpg,salfetka_elzas_persikovaia\01_main.jpg,True
Салфетка Эльзас персиковая,salfetka_elzas_persikovaia,https://kudos.pifakit.ru/article/261,https://kudos.pifakit.ru/uploads/article_photo/image/261/d906f78a-11fe-4319-8d23-0870cb15c145.jpg,salfetka_elzas_persikovaia\02.jpg,False
Салфетка Эльзас пудрово-бежевая,salfetka_elzas_pudrovo_bezhevaia,https://kudos.pifakit.ru/article/263,https://kudos.pifakit.ru/uploads/article_photo/image/263/1cbaea5f-17a2-4f17-8897-6e5148f4d8bd.jpg,salfetka_elzas_pudrovo_bezhevaia\01_main.jpg,True
Салфетка Эльзас пудрово-бежевая,salfetka_elzas_pudrovo_bezhevaia,https://kudos.pifakit.ru/article/263,https://kudos.pifakit.ru/uploads/article_photo/image/263/ad5d0770-acb3-4952-b15c-8ad49dc7d583.jpg,salfetka_elzas_pudrovo_bezhevaia\02.jpg,False
Салфетка Эльзас лососевая,salfetka_elzas_lososevaia,https://kudos.pifakit.ru/article/264,https://kudos.pifakit.ru/uploads/article_photo/image/264/f18f957b-931a-4c69-b7b4-1146dbb3fc31.jpg,salfetka_elzas_lososevaia\01_main.jpg,True
Салфетка Эльзас лососевая,salfetka_elzas_lososevaia,https://kudos.pifakit.ru/article/264,https://kudos.pifakit.ru/uploads/article_photo/image/264/e46da130-f748-4a0f-bd16-b67d3fe1b51b.jpg,salfetka_elzas_lososevaia\02.jpg,False
Салфетка Эльзас нежно-розовая,salfetka_elzas_nezhno_rozovaia,https://kudos.pifakit.ru/article/262,https://kudos.pifakit.ru/uploads/article_photo/image/262/8d4f241a-8ae5-40e6-975a-c515abd5adb4.jpg,salfetka_elzas_nezhno_rozovaia\01_main.jpg,True
Салфетка Эльзас нежно-розовая,salfetka_elzas_nezhno_rozovaia,https://kudos.pifakit.ru/article/262,https://kudos.pifakit.ru/uploads/article_photo/image/262/38e20a5a-9840-42c6-9ee4-c1ada8006cb7.jpg,salfetka_elzas_nezhno_rozovaia\02.jpg,False
Салфетка Эльзас розовая,salfetka_elzas_rozovaia,https://kudos.pifakit.ru/article/267,https://kudos.pifakit.ru/uploads/article_photo/image/267/2c1f7167-e469-4960-8988-e95761fb3373.jpg,salfetka_elzas_rozovaia\01_main.jpg,True
Салфетка Эльзас розовая,salfetka_elzas_rozovaia,https://kudos.pifakit.ru/article/267,https://kudos.pifakit.ru/uploads/article_photo/image/267/a7ff48ec-fd13-43c2-a9ac-577efdbd4241.jpg,salfetka_elzas_rozovaia\02.jpg,False
Салфетка Эльзас пудровая,salfetka_elzas_pudrovaia,https://kudos.pifakit.ru/article/270,https://kudos.pifakit.ru/uploads/article_photo/image/270/961fed3f-517b-40dc-9bb0-462923352948.jpg,salfetka_elzas_pudrovaia\01_main.jpg,True
Салфетка Эльзас пудровая,salfetka_elzas_pudrovaia,https://kudos.pifakit.ru/article/270,https://kudos.pifakit.ru/uploads/article_photo/image/270/6e3dfb7e-746b-4737-835d-3c1e6583cb1b.jpg,salfetka_elzas_pudrovaia\02.jpg,False
Салфетка Эльзас коралловая,salfetka_elzas_korallovaia,https://kudos.pifakit.ru/article/275,https://kudos.pifakit.ru/uploads/article_photo/image/275/1b779ffe-f8d7-4cff-839a-cf07e9f398c9.jpg,salfetka_elzas_korallovaia\01_main.jpg,True
Салфетка Эльзас коралловая,salfetka_elzas_korallovaia,https://kudos.pifakit.ru/article/275,https://kudos.pifakit.ru/uploads/article_photo/image/275/3713aa85-f4a1-4d9a-a0a7-dc256e32b950.jpg,salfetka_elzas_korallovaia\02.jpg,False
Салфетка Эльзас малиновая,salfetka_elzas_malinovaia,https://kudos.pifakit.ru/article/273,https://kudos.pifakit.ru/uploads/article_photo/image/273/e1946573-38ae-481a-b3f3-c7d20ea40d26.jpg,salfetka_elzas_malinovaia\01_main.jpg,True
Салфетка Эльзас малиновая,salfetka_elzas_malinovaia,https://kudos.pifakit.ru/article/273,https://kudos.pifakit.ru/uploads/article_photo/image/273/dbaf28f3-99a9-4faf-858c-0b1601e6fec1.jpg,salfetka_elzas_malinovaia\02.jpg,False
Салфетка Эльзас лавандовая,salfetka_elzas_lavandovaia,https://kudos.pifakit.ru/article/271,https://kudos.pifakit.ru/uploads/article_photo/image/271/3866524b-cbf3-427e-8450-ba2c13d9f74a.jpg,salfetka_elzas_lavandovaia\01_main.jpg,True
Салфетка Эльзас лавандовая,salfetka_elzas_lavandovaia,https://kudos.pifakit.ru/article/271,https://kudos.pifakit.ru/uploads/article_photo/image/271/7d59778e-5f3f-43c0-888e-48750b7e1dd2.jpg,salfetka_elzas_lavandovaia\02.jpg,False
Салфетка Эльзас фиолетовая,salfetka_elzas_fioletovaia,https://kudos.pifakit.ru/article/265,https://kudos.pifakit.ru/uploads/article_photo/image/265/eff484a3-574c-4013-b78d-7be55a980e17.jpg,salfetka_elzas_fioletovaia\01_main.jpg,True
Салфетка Эльзас фиолетовая,salfetka_elzas_fioletovaia,https://kudos.pifakit.ru/article/265,https://kudos.pifakit.ru/uploads/article_photo/image/265/8a72d264-9afc-4d97-b4d9-7117c7fa2d2a.jpg,salfetka_elzas_fioletovaia\02.jpg,False
Салфетка Эльзас баклажановая,salfetka_elzas_baklazhanovaia,https://kudos.pifakit.ru/article/266,https://kudos.pifakit.ru/uploads/article_photo/image/266/479d5838-b693-4b9a-ba1b-7a13751f0e91.jpg,salfetka_elzas_baklazhanovaia\01_main.jpg,True
Салфетка Эльзас баклажановая,salfetka_elzas_baklazhanovaia,https://kudos.pifakit.ru/article/266,https://kudos.pifakit.ru/uploads/article_photo/image/266/0ab0a168-c684-4a20-ba53-fe4dbaaedbbe.jpg,salfetka_elzas_baklazhanovaia\02.jpg,False
Салфетка Эльзас красная,salfetka_elzas_krasnaia,https://kudos.pifakit.ru/article/280,https://kudos.pifakit.ru/uploads/article_photo/image/280/a5053889-6410-4de6-81c7-18b1fad32243.jpg,salfetka_elzas_krasnaia\01_main.jpg,True
Салфетка Эльзас красная,salfetka_elzas_krasnaia,https://kudos.pifakit.ru/article/280,https://kudos.pifakit.ru/uploads/article_photo/image/280/066bf685-3a05-47b2-a72b-719383227418.jpg,salfetka_elzas_krasnaia\02.jpg,False
Салфетка Эльзас бордовая,salfetka_elzas_bordovaia,https://kudos.pifakit.ru/article/277,https://kudos.pifakit.ru/uploads/article_photo/image/277/0afb1c92-d28a-48ce-a55a-cc3db8b197e6.jpg,salfetka_elzas_bordovaia\01_main.jpg,True
Салфетка Эльзас тёмно-красная,salfetka_elzas_temno_krasnaia,https://kudos.pifakit.ru/article/278,https://kudos.pifakit.ru/uploads/article_photo/image/278/022b1925-bf8d-4a12-8191-fb35b19d3b67.jpg,salfetka_elzas_temno_krasnaia\01_main.jpg,True
Салфетка Эльзас тёмно-красная,salfetka_elzas_temno_krasnaia,https://kudos.pifakit.ru/article/278,https://kudos.pifakit.ru/uploads/article_photo/image/278/2c932588-5a74-4d53-ad43-ed379c5e1308.jpg,salfetka_elzas_temno_krasnaia\02.jpg,False
Салфетка Эльзас марсала,salfetka_elzas_marsala,https://kudos.pifakit.ru/article/284,https://kudos.pifakit.ru/uploads/article_photo/image/284/8f5809fe-342a-45e9-8d97-87e2557cd938.jpg,salfetka_elzas_marsala\01_main.jpg,True
Салфетка Эльзас марсала,salfetka_elzas_marsala,https://kudos.pifakit.ru/article/284,https://kudos.pifakit.ru/uploads/article_photo/image/284/7bfdfe87-3850-4195-8937-a38b848188f6.jpg,salfetka_elzas_marsala\02.jpg,False
Салфетка Эльзас нежно-жёлтая,salfetka_elzas_nezhno_zheltaia,https://kudos.pifakit.ru/article/285,https://kudos.pifakit.ru/uploads/article_photo/image/285/5722aa07-80c8-40f4-94f9-24b48d4c4cae.jpg,salfetka_elzas_nezhno_zheltaia\01_main.jpg,True
Салфетка Эльзас нежно-жёлтая,salfetka_elzas_nezhno_zheltaia,https://kudos.pifakit.ru/article/285,https://kudos.pifakit.ru/uploads/article_photo/image/285/c9620c0f-f5ba-4fb8-b62e-f8f805023dc1.jpg,salfetka_elzas_nezhno_zheltaia\02.jpg,False
Салфетка Эльзас горчичная,salfetka_elzas_gorchichnaia,https://kudos.pifakit.ru/article/296,https://kudos.pifakit.ru/uploads/article_photo/image/296/bd44961f-fa18-48de-9911-03cfe7d1e177.jpg,salfetka_elzas_gorchichnaia\01_main.jpg,True
Салфетка Эльзас горчичная,salfetka_elzas_gorchichnaia,https://kudos.pifakit.ru/article/296,https://kudos.pifakit.ru/uploads/article_photo/image/296/2f7ece2b-978b-445d-bbd7-c987a0aab8e1.jpg,salfetka_elzas_gorchichnaia\02.jpg,False
Салфетка Эльзас жёлтая,salfetka_elzas_zheltaia,https://kudos.pifakit.ru/article/289,https://kudos.pifakit.ru/uploads/article_photo/image/289/b30005c0-1988-4688-8eb7-6b7b9832d77b.jpg,salfetka_elzas_zheltaia\01_main.jpg,True
Салфетка Эльзас жёлтая,salfetka_elzas_zheltaia,https://kudos.pifakit.ru/article/289,https://kudos.pifakit.ru/uploads/article_photo/image/289/93242228-424e-407d-bbea-1537e8bf9b63.jpg,salfetka_elzas_zheltaia\02.jpg,False
Салфетка Эльзас оранжевая,salfetka_elzas_oranzhevaia,https://kudos.pifakit.ru/article/290,https://kudos.pifakit.ru/uploads/article_photo/image/290/cf9bfdb6-364e-46b1-a515-96d7a8c45765.jpg,salfetka_elzas_oranzhevaia\01_main.jpg,True
Салфетка Эльзас оранжевая,salfetka_elzas_oranzhevaia,https://kudos.pifakit.ru/article/290,https://kudos.pifakit.ru/uploads/article_photo/image/290/e663ad08-b8b1-42a5-b48c-62d91089e530.jpg,salfetka_elzas_oranzhevaia\02.jpg,False
Салфетка Эльзас салатовая,salfetka_elzas_salatovaia,https://kudos.pifakit.ru/article/274,https://kudos.pifakit.ru/uploads/article_photo/image/274/de132ba0-2a6b-44ee-b5a7-ada5f0d705f7.jpg,salfetka_elzas_salatovaia\01_main.jpg,True
Салфетка Эльзас салатовая,salfetka_elzas_salatovaia,https://kudos.pifakit.ru/article/274,https://kudos.pifakit.ru/uploads/article_photo/image/274/21cea01a-a251-41f8-aa07-2b6f908e2e99.jpg,salfetka_elzas_salatovaia\02.jpg,False
Салфетка Эльзас светло-зелёная,salfetka_elzas_svetlo_zelenaia,https://kudos.pifakit.ru/article/272,https://kudos.pifakit.ru/uploads/article_photo/image/272/f186cc31-c56d-49f3-b50c-c3e6861a2934.jpg,salfetka_elzas_svetlo_zelenaia\01_main.jpg,True
Салфетка Эльзас светло-зелёная,salfetka_elzas_svetlo_zelenaia,https://kudos.pifakit.ru/article/272,https://kudos.pifakit.ru/uploads/article_photo/image/272/2a642295-ecfc-44c2-a9e9-02618ba19144.jpg,salfetka_elzas_svetlo_zelenaia\02.jpg,False
Салфетка Эльзас серо-зелёная,salfetka_elzas_sero_zelenaia,https://kudos.pifakit.ru/article/269,https://kudos.pifakit.ru/uploads/article_photo/image/269/4a8cb977-79ea-4823-bff3-0c38f773568b.jpg,salfetka_elzas_sero_zelenaia\01_main.jpg,True
Салфетка Эльзас серо-зелёная,salfetka_elzas_sero_zelenaia,https://kudos.pifakit.ru/article/269,https://kudos.pifakit.ru/uploads/article_photo/image/269/ab60c29c-4b36-4b8c-9b45-52d087063275.jpg,salfetka_elzas_sero_zelenaia\02.jpg,False
Салфетка Эльзас серо-зелёная,salfetka_elzas_sero_zelenaia,https://kudos.pifakit.ru/article/269,https://kudos.pifakit.ru/uploads/article_photo/image/269/278ccd6d-559f-4dd6-bee8-471419f56786.jpg,salfetka_elzas_sero_zelenaia\03.jpg,False
Салфетка Эльзас хаки,salfetka_elzas_khaki,https://kudos.pifakit.ru/article/282,https://kudos.pifakit.ru/uploads/article_photo/image/282/ad02f65d-861f-413d-bf04-b01538398998.jpg,salfetka_elzas_khaki\01_main.jpg,True
Салфетка Эльзас хаки,salfetka_elzas_khaki,https://kudos.pifakit.ru/article/282,https://kudos.pifakit.ru/uploads/article_photo/image/282/9fd37a48-2775-43b9-bce6-57127f3de4dc.jpg,salfetka_elzas_khaki\02.jpg,False
Салфетка Эльзас верблюжья,salfetka_elzas_verbliuzhia,https://kudos.pifakit.ru/article/295,https://kudos.pifakit.ru/uploads/article_photo/image/295/58b23b4c-e0e9-431c-883b-2bdbf6133328.jpg,salfetka_elzas_verbliuzhia\01_main.jpg,True
Салфетка Эльзас верблюжья,salfetka_elzas_verbliuzhia,https://kudos.pifakit.ru/article/295,https://kudos.pifakit.ru/uploads/article_photo/image/295/2e9cc185-612b-4d5b-95f0-d019cf146ec3.jpg,salfetka_elzas_verbliuzhia\02.jpg,False
Салфетка Эльзас оливково-коричневая,salfetka_elzas_olivkovo_korichnevaia,https://kudos.pifakit.ru/article/291,https://kudos.pifakit.ru/uploads/article_photo/image/291/096d4c4b-239a-4742-8137-12ad0f5eecb7.jpg,salfetka_elzas_olivkovo_korichnevaia\01_main.jpg,True
Салфетка Эльзас оливково-коричневая,salfetka_elzas_olivkovo_korichnevaia,https://kudos.pifakit.ru/article/291,https://kudos.pifakit.ru/uploads/article_photo/image/291/1962401d-6482-4c29-a926-1d8e95898d1d.jpg,salfetka_elzas_olivkovo_korichnevaia\02.jpg,False
Салфетка Эльзас шоколадная,salfetka_elzas_shokoladnaia,https://kudos.pifakit.ru/article/292,https://kudos.pifakit.ru/uploads/article_photo/image/292/ef340444-cd80-4537-95bc-40bea30918ca.jpg,salfetka_elzas_shokoladnaia\01_main.jpg,True
Салфетка Эльзас шоколадная,salfetka_elzas_shokoladnaia,https://kudos.pifakit.ru/article/292,https://kudos.pifakit.ru/uploads/article_photo/image/292/f33ab252-c8b1-41a8-a432-25d6d080429f.jpg,salfetka_elzas_shokoladnaia\02.jpg,False
Салфетка Эльзас травяная,salfetka_elzas_travianaia,https://kudos.pifakit.ru/article/297,https://kudos.pifakit.ru/uploads/article_photo/image/297/b27bd948-7af5-4a93-a832-ca8547d40f11.jpg,salfetka_elzas_travianaia\01_main.jpg,True
Салфетка Эльзас травяная,salfetka_elzas_travianaia,https://kudos.pifakit.ru/article/297,https://kudos.pifakit.ru/uploads/article_photo/image/297/0b0b77e5-2d7a-41e8-b66c-ed85f0712411.jpg,salfetka_elzas_travianaia\02.jpg,False
Салфетка Эльзас малахитовая,salfetka_elzas_malakhitovaia,https://kudos.pifakit.ru/article/276,https://kudos.pifakit.ru/uploads/article_photo/image/276/4b013048-1015-47f8-8498-06a08ef8f8ac.jpg,salfetka_elzas_malakhitovaia\01_main.jpg,True
Салфетка Эльзас малахитовая,salfetka_elzas_malakhitovaia,https://kudos.pifakit.ru/article/276,https://kudos.pifakit.ru/uploads/article_photo/image/276/3a169173-4f97-4958-888c-18e86cf6a83f.jpg,salfetka_elzas_malakhitovaia\02.jpg,False
Салфетка Эльзас тёмно-зелёная,salfetka_elzas_temno_zelenaia,https://kudos.pifakit.ru/article/268,https://kudos.pifakit.ru/uploads/article_photo/image/268/1f184c80-eb65-4c6e-a195-fbef5f8d8834.jpg,salfetka_elzas_temno_zelenaia\01_main.jpg,True
Салфетка Эльзас тёмно-зелёная,salfetka_elzas_temno_zelenaia,https://kudos.pifakit.ru/article/268,https://kudos.pifakit.ru/uploads/article_photo/image/268/cc930a4f-5671-4af6-81bb-e773749976ee.jpg,salfetka_elzas_temno_zelenaia\02.jpg,False
Салфетка Эльзас бирюзовая,salfetka_elzas_biriuzovaia,https://kudos.pifakit.ru/article/279,https://kudos.pifakit.ru/uploads/article_photo/image/279/e0de6c2a-80b2-4e5b-b5cf-cf2b8dcb0257.jpg,salfetka_elzas_biriuzovaia\01_main.jpg,True
Салфетка Эльзас бирюзовая,salfetka_elzas_biriuzovaia,https://kudos.pifakit.ru/article/279,https://kudos.pifakit.ru/uploads/article_photo/image/279/5f98d6f3-f42d-43a6-8472-a29c94e05c9c.jpg,salfetka_elzas_biriuzovaia\02.jpg,False
Салфетка Эльзас голубая,salfetka_elzas_golubaia,https://kudos.pifakit.ru/article/283,https://kudos.pifakit.ru/uploads/article_photo/image/283/ba182d3a-7637-4e79-87a7-f506cf4a97fc.jpg,salfetka_elzas_golubaia\01_main.jpg,True
Салфетка Эльзас небесная,salfetka_elzas_nebesnaia,https://kudos.pifakit.ru/article/281,https://kudos.pifakit.ru/uploads/article_photo/image/281/a12444a5-c49b-49a3-8acc-ac50c1280847.jpg,salfetka_elzas_nebesnaia\01_main.jpg,True
Салфетка Эльзас небесная,salfetka_elzas_nebesnaia,https://kudos.pifakit.ru/article/281,https://kudos.pifakit.ru/uploads/article_photo/image/281/4c7b1789-9d33-4ce0-8921-b1e4c6771beb.jpg,salfetka_elzas_nebesnaia\02.jpg,False
Салфетка Эльзас синяя,salfetka_elzas_siniaia,https://kudos.pifakit.ru/article/293,https://kudos.pifakit.ru/uploads/article_photo/image/293/2eaf32d0-7b9e-480e-a06e-000eb16400bd.jpg,salfetka_elzas_siniaia\01_main.jpg,True
Салфетка Эльзас синяя,salfetka_elzas_siniaia,https://kudos.pifakit.ru/article/293,https://kudos.pifakit.ru/uploads/article_photo/image/293/f036414c-0dd9-4870-8708-bdd4e6586476.jpg,salfetka_elzas_siniaia\02.jpg,False
Салфетка Эльзас нежно-голубая,salfetka_elzas_nezhno_golubaia,https://kudos.pifakit.ru/article/287,https://kudos.pifakit.ru/uploads/article_photo/image/287/49da6572-d49d-4b88-8193-07dc334e0e95.jpg,salfetka_elzas_nezhno_golubaia\01_main.jpg,True
Салфетка Эльзас тёмно-синяя,salfetka_elzas_temno_siniaia,https://kudos.pifakit.ru/article/298,https://kudos.pifakit.ru/uploads/article_photo/image/298/8b1f7859-2f8d-4a49-afa0-54d47111bbd8.jpg,salfetka_elzas_temno_siniaia\01_main.jpg,True
Салфетка Эльзас чёрная,salfetka_elzas_chernaia,https://kudos.pifakit.ru/article/294,https://kudos.pifakit.ru/uploads/article_photo/image/294/f2ff9013-bb07-4c06-aef7-231a64c14304.jpg,salfetka_elzas_chernaia\01_main.jpg,True
Салфетка Эльзас чёрная,salfetka_elzas_chernaia,https://kudos.pifakit.ru/article/294,https://kudos.pifakit.ru/uploads/article_photo/image/294/d09cf080-a0b4-4f9d-bf5d-58887bf836e7.jpg,salfetka_elzas_chernaia\02.jpg,False
Салфетка Лотти муслиновая белая,salfetka_lotti_muslinovaia_belaia,https://kudos.pifakit.ru/article/299,https://kudos.pifakit.ru/uploads/article_photo/image/299/7059b310-e8b6-4947-8f13-b0a74cc0f735.jpg,salfetka_lotti_muslinovaia_belaia\01_main.jpg,True
Салфетка Лотти муслиновая белая,salfetka_lotti_muslinovaia_belaia,https://kudos.pifakit.ru/article/299,https://kudos.pifakit.ru/uploads/article_photo/image/299/f7ec7cff-58d5-4638-b385-19e77b80b902.jpg,salfetka_lotti_muslinovaia_belaia\02.jpg,False
Салфетка Лотти муслиновая белая,salfetka_lotti_muslinovaia_belaia,https://kudos.pifakit.ru/article/299,https://kudos.pifakit.ru/uploads/article_photo/image/299/d01c1723-94d0-4d8a-bcbb-8da292971105.jpg,salfetka_lotti_muslinovaia_belaia\03.jpg,False
Салфетка Лотти муслиновая голубая,salfetka_lotti_muslinovaia_golubaia,https://kudos.pifakit.ru/article/300,https://kudos.pifakit.ru/uploads/article_photo/image/300/8f2301e4-e547-4581-94d2-903ce8c1b444.jpg,salfetka_lotti_muslinovaia_golubaia\01_main.jpg,True
Салфетка Лотти муслиновая голубая,salfetka_lotti_muslinovaia_golubaia,https://kudos.pifakit.ru/article/300,https://kudos.pifakit.ru/uploads/article_photo/image/300/c82e4855-15e3-4e6f-999c-1a218b3c34a5.jpg,salfetka_lotti_muslinovaia_golubaia\02.jpg,False
Салфетка Лотти муслиновая бежевая,salfetka_lotti_muslinovaia_bezhevaia,https://kudos.pifakit.ru/article/301,https://kudos.pifakit.ru/uploads/article_photo/image/301/2e27c3ef-ae15-4b08-95fd-e07f37c1bda8.jpg,salfetka_lotti_muslinovaia_bezhevaia\01_main.jpg,True
Салфетка Лотти муслиновая бежевая,salfetka_lotti_muslinovaia_bezhevaia,https://kudos.pifakit.ru/article/301,https://kudos.pifakit.ru/uploads/article_photo/image/301/5e095d75-46a4-4c21-937e-357166ea01c3.jpg,salfetka_lotti_muslinovaia_bezhevaia\02.jpg,False
